Date,GSEC,NIFTY50,AUTO,BANK,FINSERV,FMCG,IT,OILGAS,PHARMA,REITS,GOLD
2015-10-31,-0.0005695089247096385,0.014706437368692482,0.04283081602144434,0.008027276476362477,0.021786013251798186,0.008100056873272754,-0.045312123403229765,0.0544169349764998,0.019460087082728617,,0.02247591118558856
2015-11-30,-0.0030871989440047765,-0.016185623248778813,0.0481836887276863,0.00437350543086823,-0.012816507328181626,0.007965384749208493,-0.024453943187456972,0.020507942747636232,-0.12735238398955218,,-0.060701042755003876
2015-12-31,0.00826284829497359,0.0013988217132416825,-0.02677481917270408,-0.029155957407747457,-0.0070611237314242015,-0.004236003067280336,0.0005845082991253747,0.03153492435263816,0.04094701946419099,,-0.00577971646673936
2016-01-31,0.004743417700626473,-0.04817306058756543,-0.07870619946091639,-0.08271974093203016,-0.07810430434259075,-0.0524943481910497,0.0021047843710841896,-0.021235238025379632,-0.017356960755631645,,0.0632225512778326
2016-02-29,0.009806302316944349,-0.07622082223294613,-0.06742230491581247,-0.1015306911302376,-0.10273056947048165,-0.04186822003224866,-0.08523827111599613,-0.1046713244787213,-0.05003041039142209,,0.09309427032826445
2016-03-31,0.017441737100823973,0.10753465339449408,0.14033529320530724,0.15740621235587682,0.12675429207518074,0.07814647930349805,0.10029771170610213,0.1084807670357264,-0.015988072745507176,,-0.03216368749882026
2016-04-30,0.007466058630110295,0.014395740721596217,0.02489613729660234,0.040476035597352134,0.0220840806152538,-0.0013382816867915093,-0.00999619781949368,0.011059167576250584,0.02767274993971336,,0.05981472452462211
2016-05-31,0.0038985682249439435,0.03952966954572101,0.05205122482340929,0.04917534980649019,0.06967597067527187,0.039718406906579906,0.017827397566149372,-0.009705870371124692,-0.02636973413322108,,-0.02631482094880566
2016-06-30,0.007643136985359789,0.015643190647173455,0.016438466125407114,0.01784812353512022,0.017711048552462305,0.05295870458759411,-0.024193017633612257,0.043777103580672216,0.013328240317585838,,0.049780768067735126
2016-07-31,0.025142903916727022,0.04232149859732748,0.06849245522493308,0.05674531931264437,0.07063580419771465,0.028710990376449752,-0.018601367787305034,0.07907381558420234,0.049833961586788655,,0.006841176682389261
2016-08-31,0.009614872777600203,0.017097875788620875,0.04502763743486571,0.04402698232219948,0.03846129310069846,0.01711514540788217,-0.03364701785894264,0.04651028303064053,-0.017790506315586985,,0.005632442870936671
2016-09-30,0.0158370295189576,-0.01992328879379035,0.01333697068897588,-0.02536436960520716,-0.02290151366227633,-0.047204026661594956,-0.024065768388314313,0.027082994020335427,-0.002450137738648994,,0.00467630376415773
2016-10-31,0.008979083406861488,0.0016896697885881995,0.0019143908348540073,0.012332972098497708,0.011379639875264136,-0.00278989232686766,-0.020364738688145367,0.057489296151145064,0.015269173719570706,,-0.014512246920571958
2016-11-30,0.04477237654320976,-0.046512167128465065,-0.09301885853610004,-0.04588048792355903,-0.056177190953961675,-0.04627373213325603,0.0004909399268051562,-0.032644612607980794,-0.04777844620144389,,-0.049762948064075774
2016-12-31,-0.013447560667885217,-0.004705453219040701,0.003066777853365288,-0.02418965202546719,-0.024290484690013048,0.012993034913290069,0.030889255674017235,0.02511799144648519,-0.07337963276338999,,-0.03063519361971545
2017-01-31,0.012701343747270721,0.0458721200127048,0.07613421937812781,0.07360594591026115,0.06890732477842043,0.051968044868243135,-0.052960550039666376,0.042967199436176884,-0.002985292685302343,,0.025773999844030282
2017-02-28,-0.02537361242869629,0.03717893310595377,-0.018611979365200426,0.05596165030758149,0.04666275126461161,0.023155686552021715,0.08452556226836583,0.07313827377207494,0.034074645747751875,,0.027160071463869118
2017-03-31,0.017659513952532846,0.03312649218433261,0.023361799754522572,0.040611920561938186,0.053988825737006474,0.05390317930719557,0.0020878292661232756,0.011696301478925974,-0.016438123219793765,,-0.033047758266565586
2017-04-30,-0.012887478339720149,0.014203569968660457,0.037949636647031326,0.042627010163611034,0.03798243705849358,0.005653653211453502,-0.07096442669282688,0.06406049535219793,-0.027878764593728844,,0.010601450523374911
2017-05-31,0.018284319277184435,0.03409268006943211,0.06003325158578865,0.04770274954435161,0.04896840410101433,0.0915042618076145,0.06088276999507225,-0.020876241873057366,-0.10825618275054583,,-0.008369468481945197
2017-06-30,0.016293870489372253,-0.010430037677017112,-0.03040714574824288,-0.009118541033434568,-0.0016614090431124051,0.03522393950885783,-0.0373538974888854,-0.056138214545670806,0.06439156810060664,,-0.01586816628157872
2017-07-31,0.00857870705326591,0.058418846957745574,0.04386992718389027,0.0815317605293997,0.08163405026226522,-0.03766814132001106,0.059152835288846406,0.08972984770588788,-0.013532644903397784,,-0.0022895727424424583
2017-08-31,0.0011393229166665186,-0.01579819590953757,-0.03545509490895382,-0.03128031182716462,-0.01662730968668602,0.003517276606323394,-0.01836227134323498,0.053086493932495316,-0.06508273183909496,,0.03173862310385056
2017-09-30,-0.004238997573414727,-0.013037034049546703,0.018723115556581682,-0.010913546943877916,-0.015759766301925993,-0.05241359556259173,-0.007851679965903413,-0.021064376521503947,0.03532306580959754,,0.005145894593983291
2017-10-31,-0.007740078489233415,0.05585068344809252,0.05168227540756165,0.04017586163888076,0.029815833027310612,0.049299859481716446,0.034609822106182575,0.12865678858840202,0.06360246822056981,,-0.010914205344585093
2017-11-30,-0.007361679047857117,-0.010522190937853781,-0.0067810026385224376,0.012512315467827939,0.008709712086129917,0.0051522713205152115,0.025595364415615496,-0.034583664850969975,-0.05301865518655191,,-0.0026923004000530826
2017-12-31,-0.012579427203241567,0.029741212823484187,0.06347350990445344,0.008173327438379285,0.014557112209862444,0.03994763759171649,0.04952183026998824,0.02134850604042282,0.0412772290623733,,-0.0012357179521301775
2018-01-31,-0.012323111741152415,0.0471953431395824,-0.03312322539280754,0.07204540426673245,0.07513018906650504,0.010271307003333119,0.11320746630092371,0.00782865411547462,-0.024464402656937057,,0.03125475864169336
2018-02-28,-0.014113588578191338,-0.04850059395884909,-0.03915810504740813,-0.08298377067472129,-0.07308107244176287,-0.02261928020849835,-0.013660444772993219,-0.042330506680421376,-0.04523295772396707,,0.007881427885857661
2018-03-31,0.028548259392639164,-0.03613412943099348,-0.030101638403900677,-0.03361757888112682,-0.022176241246850803,-0.01456982616534086,-0.02322195331407606,-0.06096860027653617,-0.0672079462068581,,0.005695449134694774
2018-04-30,-0.018121092852752874,0.06186163323017291,0.07433453312202265,0.05227019352232887,0.04586288647674275,0.10124811500570274,0.11786709080809343,0.00538901266353764,0.08406865237704975,,0.010598004224633861
2018-05-31,0.0025290205103563057,-0.0002979696164107093,-0.054301872997440936,0.05579752150276529,0.0427089431655856,0.0014440746887245393,-0.022897488604879834,-0.009264206571370726,-0.0927577339499156,,0.0011892320443978033
2018-06-30,0.0011667213238817364,-0.002035180208920351,-0.02595855181477935,-0.02196155244433562,-0.011197750568197273,0.005264747017973637,0.023671886433484612,-0.03516661545766875,0.11592104862990782,,-0.023450435533798775
2018-07-31,0.015407971073833515,0.059938586748551126,0.024717411908619313,0.05310041647385466,0.05958453900000449,0.07047055168128158,0.04276779012831056,0.11797677743482837,0.0006813362912412302,,-0.023092091926061098
2018-08-31,-0.0054344117373367196,0.028529916787742637,0.0032349925959676007,0.010718858672064568,0.004814411510001726,0.06141466914995686,0.08387830927213158,0.009499564760977242,0.1319857507026605,,0.020506338665861712
2018-09-30,0.001353551356982008,-0.0642138607080176,-0.1288916138701547,-0.10483665487719052,-0.09744390543602077,-0.09582806036178793,0.001685492745740369,-0.011132772419454096,-0.0402754319864882,,-0.0007209538774377577
2018-10-31,0.018101858773110102,-0.04975549954484948,-0.08025859596986529,0.001329625774039389,0.005942082423348483,-0.04068190753989731,-0.05669574221573992,-0.11094283148757855,-0.021554382323300758,,0.04967071185437333
2018-11-30,0.0223504362403788,0.047190610979531256,0.05097754675162003,0.06797133571208502,0.07508024003872182,0.05531735272584615,-0.020217401489949993,0.017849808439437842,-0.04937740199846263,,-0.048818314798822704
2018-12-31,0.021383045572877624,-0.001305537040016569,-0.0037377834350932337,0.011065426544739188,0.012859740532223718,0.012958798390108273,-0.013509313057408656,0.020079205475585837,-0.04387809006328358,,0.038353930814696735
2019-01-31,-0.006468699463285432,-0.002909077518630343,-0.1101342096572483,0.004979712962349225,-0.011177379400823417,-0.02346587846306858,0.07333642652853478,0.0061585352672877125,-0.004887976817346429,,0.04739387234346282
2019-02-28,-0.0025948904248543903,-0.0035500117718206825,0.016639491871897283,-0.018521401918634717,-0.01998882720575401,-0.01804329114731107,0.015013581258508601,0.011448913867816435,0.00674194224591651,,0.005247286914152438
2019-03-31,0.010081360421938967,0.07703497799397718,-0.002369795874400782,0.1357563858021118,0.11728004702780703,0.036173851829196524,-0.0065980167810830714,0.11117530608256776,0.051964861533959406,,-0.048216252859927144
2019-04-30,0.0016624811946450713,0.010689183492631482,0.001829557247146285,-0.021757135157164043,0.0009008183097301004,0.0005111901165513189,0.06892668381515477,0.007648223761679729,0.005986166018477457,,0.0025819088319087857
2019-05-31,0.03200224413107122,0.014866170418321056,-0.02096855315785695,0.05411089609202824,0.07362141540127976,-0.01603657591909524,-0.03260921618159407,0.010947984269505273,-0.1007604360542409,,0.008152029127075577
2019-06-30,0.01560119826263251,-0.011234777065789792,-0.03026726194116569,-0.008611842398822067,0.005682576892832358,-0.010195843271782024,-0.013873204357497948,-0.05913679864890231,-0.046120093198188106,,0.05628567401874429
2019-07-31,0.04063698813453476,-0.056905465757898344,-0.1357710912519473,-0.07166647377287405,-0.06263462276120502,-0.016249210977440254,-0.019844444653608573,-0.09800233752039345,-0.00962784325152044,,0.02258209776680742
2019-08-31,-0.007897895323417226,-0.00852221622593996,0.02300905621273719,-0.05015064413353654,-0.022754637098360786,0.00658502474544953,0.024980474001613295,0.005251531788903918,0.010585289514867036,-0.00993009988512239,0.10252311907752021
2019-09-30,-0.0037211462642715576,0.04093166715805241,0.06902971766082189,0.06108025237122128,0.04824792742880368,0.06415994613319387,-0.029371533503222857,0.09843299077919343,-0.06495252135455065,0.01935141300713883,-0.024467817571265815
2019-10-31,0.009063853547208511,0.03512150909193901,0.1276299019771392,0.033092637738526554,0.03834512533321055,0.03806870192230494,0.0012387267819164993,0.08007425296471182,0.0437746348249477,-0.032431076727181596,0.033148836151338346
2019-11-30,0.0041312768277810274,0.015036897650589909,-0.04302029705899757,0.06252359373051175,0.0512264684883974,-0.041592215286318734,-0.03607786932658075,-0.016471342940998612,0.03957781966578455,0.0335380443451907,-0.019139598714241757
2019-12-31,-0.0009897811781071075,0.009323119927339585,0.020071728914172526,0.006747302487627671,0.02453048628143728,-0.027570176429759008,0.04362900510399692,-0.0246155818254139,-0.01829070995549431,-0.007639773121889126,0.03102039594774575
2020-01-31,0.0023296291337528974,-0.016957788378963667,-0.019610101475455388,-0.04129296848886799,-0.01652080728701555,0.02170542635658923,0.03141690731133884,-0.05227678148657078,0.012244796427927529,-0.02086006454372258,0.041219158200290096
2020-02-29,0.021115622996366712,-0.06356325394370554,-0.14624283532532423,-0.05469520263608518,-0.052417073528487235,-0.047604734966027906,-0.05768033622086011,-0.08482166527316104,-0.06903521490182596,-0.0023131142658591175,0.0418176749372734
2020-03-31,0.021772573150822705,-0.23246367755038277,-0.3146966591588872,-0.343194789198944,-0.3132101618330515,-0.06793016095052073,-0.16100098928873108,-0.1944622707096637,-0.05282607978354836,-0.2414997462610825,0.022477923468022576
2020-04-30,0.007374291376688102,0.14680003489284976,0.24731046435440573,0.12486941078144587,0.13453468279437186,0.04941945591378949,0.10535387604642876,0.2234513396734772,0.29967254232564633,0.12822228344287456,0.11410625490709236
2020-05-31,0.011651492275548625,-0.0283572855708476,0.05378384790049817,-0.10389143003088064,-0.09873897907443141,0.021892756363078414,-0.006935609054212644,-0.012550730863583492,0.047335184569694766,-0.02247648283159498,-0.037115339440920825
2020-06-30,-0.002778824652646894,0.07534210828470944,0.08045764456165161,0.10741945095803818,0.10862229126539691,0.026156306373188887,0.05308875486242459,0.0961294517944562,0.022167966750608947,0.051743826426226436,0.03952183459380332
2020-07-31,0.008520952169794205,0.0748730841284786,0.08343317235066938,0.012629766286151423,0.015806815061684132,0.02691658420164167,0.22485309367438644,0.06185282745338072,0.11654807388972621,0.06614037865592981,0.1063130720488148
2020-08-31,-0.01929120678714724,0.028360628349791472,0.07700813901576287,0.09770310142536642,0.06153035973100551,-0.00898211836119256,-0.007912858949139179,0.0008773879805714646,-0.006197920871117368,-0.054378036619778025,-0.03818413237165885
2020-09-30,0.012767344942480774,-0.012289791437980258,0.008641195864980578,-0.09693171987446503,-0.06731056282377734,-0.02462481798585725,0.11280422336067297,-0.03398961815976853,0.06255076806440552,-0.020148081669284168,-0.025584472871636565
2020-10-31,0.014658832525102028,0.03510542295877772,-0.01892995789127616,0.11416757568129499,0.095425704172315,-0.013849723960558613,0.048395342659375506,-0.021952063156181367,-0.04494238863146993,0.03075196922513279,0.0031688546853780863
2020-11-30,0.002245887497397181,0.1139412835841409,0.14606104351412674,0.23882573459576828,0.22835068601458408,0.07782774831837891,0.040543867742992123,0.08542286000778043,0.052953863257365175,0.05338220593135623,-0.03339350180505418
2020-12-31,0.004491602977912956,0.07809421734219035,0.03395339421476451,0.055895072621377606,0.06400618478082154,0.07750293201508263,0.11424127838859799,0.05874810494621019,0.09094825219715941,0.013222826774642593,0.0212418300653594
2021-01-31,0.0021963627051702073,-0.024828794678777633,0.0674008810572686,-0.02234355433796964,-0.040419516044187365,-0.030899344882977076,0.0162630121622096,-0.026122138648274396,-0.05773116855968219,0.07128733479030092,-0.025142857142857133
2021-02-28,-0.018298945009803003,0.06560881874055702,0.036354279716502846,0.1386563282131814,0.10223527235101049,-0.020467346294879007,-0.013969954251747185,0.14587109066406434,-0.019913313202276073,-0.05766465902467466,-0.056271981242672964
2021-03-31,0.00994068623770561,0.01111902623346861,-0.030231369040010114,-0.04309036996172799,-0.022980681058733965,0.07670494387875393,0.06392828411473395,-0.0026847270662665457,0.02889863261764436,0.026792709578986384,-0.05167701863354035
2021-04-30,0.01394154759603694,-0.0040569884348601315,-0.022469061947082203,-0.015676842652061707,-0.009894626994833122,-0.037451655659472616,-0.0073699477857280815,0.01909416960124921,0.0975058259863435,-0.03547081915203354,0.0634005763688763
2021-05-31,0.005899777108669291,0.0650463738201501,0.08827022513575056,0.08373091166439917,0.0709217807083502,0.04817025022714816,0.05652176454200264,0.09926197141735327,0.0432466544165413,0.00576662850005194,0.04927322000492729
2021-06-30,0.0028378306145555587,0.008900839387016468,0.010341360198630412,-0.02123617059306193,-0.013175384744638974,0.024121033620765342,0.07571256553095052,-0.01806236161022179,0.018300211717401815,0.03038582546779267,-0.04860295844094842
2021-07-31,-0.010984857662023062,0.0026428775880162902,-0.052059601805600764,-0.005402304139513703,0.0014929366763765106,-0.0011442598605830856,0.04498251508502471,-0.03497046363589318,0.008134797224105261,0.027420650863800633,0.03455083909180634
2021-08-31,0.00436043663158725,0.08685819051516064,-0.0013982186395978813,0.0532104839327614,0.09727876905514421,0.09646648304250238,0.13419105283619936,0.09934343086104791,-0.005583939328818066,-0.0162479225730765,-0.026001908396946605
2021-09-30,0.004975658299105179,0.028364716732235173,0.05620636905859322,0.027467700400279016,0.012899334281461172,0.02268800420949324,0.01324261936581217,0.08358537639204422,0.008487425713240127,0.0016098898914815862,-0.027185892725936855
2021-10-31,-0.007077051519770117,0.00303664119104452,0.06595304030306326,0.045170219986052196,0.026718495612932713,-0.0545297582900347,-0.017678714171519894,-0.009016772998559297,-0.04058687312065801,0.03572775076892554,0.044813695871097625
2021-11-30,0.00955709816190864,-0.03895787886247182,-0.0614209401236564,-0.08744081645174806,-0.06694567348752312,-0.021849924520107478,0.018454608202855383,-0.040782420206897374,-0.015602315670402489,0.0010058338362501917,0.0002409638554217164
2021-12-31,-0.003626855192116918,0.021836285270149247,0.03143758458252188,-0.005983981084344614,-0.011628338014514128,0.005162229066559387,0.10436240413768494,-0.005588557664984228,0.041001844424276124,-0.005406905527484351,-0.0007227174174897488
2022-01-31,-0.011051388470398327,-0.0008182527997787625,0.07009298795819663,0.07027989076058927,0.029161870306418924,-0.029608873880885844,-0.10016407844758524,0.05521989984759412,-0.07333895802573298,0.05767287912172514,-0.005544840887174551
2022-02-28,-0.0006634167436558869,-0.03148527813101021,-0.07544324347417442,-0.04661049865241518,-0.050456233793538474,-0.026101502032645718,-0.028046306413148314,-0.0627047172001135,-0.01914278560535354,0.006759153968614928,0.05672727272727274
2022-03-31,0.001652266703383809,0.03994605184025146,-0.0248092749444343,0.00464849069058948,0.012449590524494791,0.02174690415988545,0.07295441217093557,0.08226076069534338,0.050782821250657584,0.0009216756424621497,0.012158752007341178
2022-04-30,-0.01641686263150921,-0.020738916961307807,0.04984789757489039,-0.007847724723425653,-0.029777543206888746,0.0528112103946925,-0.12927208044673033,0.04177975528364852,-0.008925876576291403,0.03409767987722301,0.015185856754306393
2022-05-31,-0.013157040963518662,-0.030287881046978327,0.04590137297912089,-0.016646738610873624,-0.00966847092696499,0.013331012468540626,-0.061454854786480495,-0.044710734725255885,-0.06376064503429801,-0.02070765711891187,-0.018754186202277312
2022-06-30,0.004541937050168476,-0.04849694444528185,0.009886420520256012,-0.05811358397628463,-0.0607743525313037,-0.027093942802824178,-0.061851710213096434,-0.02909880564603695,-0.035312925197053424,-0.014299086249164206,-0.004323094425483509
2022-07-31,0.014394973088097007,0.08732434530504896,0.0719630121825634,0.12165408630041497,0.12688052525461413,0.12804746107414,0.047011225301553106,0.03170760587840604,0.050759292231903785,0.0014289461070262632,0.006855575868373043
2022-08-31,0.014945153124534594,0.035029796162195925,0.053746252949805395,0.054555177987485104,0.0457196435330145,0.03139165964497703,-0.02553486345845779,0.06580843439560291,-0.006038406299039956,0.011848747843835161,-0.0036314117113027677
2022-09-30,-0.01196199157867972,-0.03744235414684138,-0.03919469485184257,-0.022885037338678638,-0.03994505087729383,0.013338308100084184,-0.050223705377729466,-0.08541174359127757,0.02145770666330682,-0.013736043055667224,-0.016856492027334857
2022-10-31,0.002356027420991502,0.053693179325332796,0.05373130802485182,0.06926779517989656,0.058929035537923946,-0.002462524476051997,0.06472852343209978,0.05658106463977819,0.018528511628982614,-0.007637870807768232,0.0016218721037997152
2022-11-30,0.01723363175333703,0.041424701035964295,-0.011194434169179424,0.0465552594055858,0.044262418884147836,0.02799895250844875,0.05792687171918298,0.06601951364469327,-0.0051505231887073455,-0.03419723139214648,0.04325699745547085
2022-12-31,0.0028786268027825024,-0.034813829574562805,-0.04686797386608821,-0.005656820337258006,-0.019507873659850516,-0.029978116480058437,-0.058239585149892914,-0.019902202192900953,-0.04158488154471174,-0.006883332703856104,0.03747228381374712
2023-01-31,0.004162754000600177,-0.02447625833319511,0.056471371821403826,-0.05423569520162741,-0.04668830210945574,0.006462318986585336,0.03908398173413863,-0.100962877373863,-0.018840890328316484,-0.01325359625020206,0.04017952553964532
2023-02-28,-0.00030368178005735214,-0.020280656658447582,-0.04443894055043951,-0.00949451544150115,-0.005822050290135272,0.010876826769297798,-0.0025689005004984056,-0.08497554802736518,-0.049606601808215856,-0.06292816881052166,-0.02588863776453665
2023-03-31,0.014373815642916066,0.003224697251205555,-0.03832922289071461,0.00843327567946095,0.003838318144044006,0.02146062177837571,-0.03254286768956938,0.029848811161611533,0.022980139779179343,0.036831389968535966,0.07719890318498202
2023-04-30,0.018980662825851535,0.04062558504586766,0.07721867394109672,0.06464755661663224,0.061125662423098026,0.04159033131539336,-0.03451039423525881,0.04797275086202668,0.04967109232299127,0.02234321075806278,0.003524574113961121
2023-05-31,0.014881160637230995,0.02598394685856631,0.07655856094925784,0.020684000286812054,0.014778826408802681,0.06752506059927943,0.05816148288232359,-0.007962038495421764,0.005109422504449457,-0.03307821397045285,-0.0023414634146341484
2023-06-30,-0.002362620946427474,0.03532080887430933,0.06681104303119945,0.014031859481985931,0.031469601326768126,0.022569316896131175,0.008296455460909513,0.013932711261209763,0.08590200656234237,-0.019322023696064394,-0.035595540778407986
2023-07-31,0.0017600361222074312,0.02943084728008949,0.03699583763818137,0.02019672673353834,0.014176600507535664,0.008470200546989881,0.012361735953726027,0.08034422814071673,0.08895224260032686,0.028531093674874386,0.027377813830866016
2023-08-31,0.006356273255359479,-0.025311585618969512,-0.0024064094524781643,-0.03640547544308892,-0.036594148574012886,-0.029336861913279333,0.04131353277566996,-0.050619384239327325,0.006920288284202103,-0.01937498756738465,-0.006119226213975537
2023-09-30,0.00029249788624574613,0.01997008382760801,0.03281058055870201,0.013535155828198642,0.010891612004500395,0.00998186627626474,0.019878132129414805,0.022480123689198495,0.021651574268509943,-0.01751627888106788,-0.021052631578947323
2023-10-31,-0.003522655104194805,-0.02844950937708457,-0.01657151330911244,-0.03899557133581044,-0.03061415065291684,-0.006589777850556144,-0.037822013314707914,-0.03711975502353604,-0.04792271157867434,0.008176159063458144,0.056198011767092826
2023-11-30,0.010889600088033857,0.05521866286504973,0.10276636383056248,0.03817863765420082,0.04426283286296018,0.03416135740286297,0.06539577696212673,0.11393070458443111,0.1059171255103466,0.0220972977400955,0.020937379946215806
2023-12-31,0.012727182013217098,0.07938400101325427,0.0607542794634186,0.08566434549000435,0.07144477714644726,0.07495029596067426,0.09001233802505659,0.12030461044783158,0.03651109373171835,0.009938186881994104,0.009595484477892713
2024-01-31,0.008169151599568325,-0.00026229327148741266,0.03270724344995757,-0.047532471566348544,-0.04607107869942695,-0.03361807563803798,0.031631704913416936,0.1297894409839777,0.065759455316722,0.042664841432808354,-0.005777115169586233
2024-02-29,0.010315277895007968,0.011833910990209695,0.06164460151400486,0.002698013774871333,-0.0043712647883887845,-0.019171475575344044,0.029531857286344332,0.06793492191468631,0.05934114328558726,0.01619256017505477,-0.01068416119962512
2024-03-31,0.007162800923381285,0.015653147005840973,0.04931806157041785,0.02176236803705045,0.028479167381258996,-0.0012292745058835042,-0.07482025641297552,-0.0014488326423740538,-0.0003683599824240158,-0.0020784181552632175,0.07256536566881389
2024-04-30,-0.00380696255031554,0.012449108474530624,0.04952589044357625,0.04821579387411257,0.040594880199722905,0.0054013775922534535,-0.04863295045725935,0.0337036421959811,-0.0013450093834804777,0.011126747349657462,0.0754283695460165
2024-05-31,0.01802070277234824,-0.003280269499686961,0.04180178737449891,-0.008356825094768427,-0.005624703827408428,-0.002456646866000778,-0.024542972414945963,-0.017038007863695914,-0.009187901278820854,-0.017991018408551107,0.0067345597897503495
2024-06-30,0.0038227418702161398,0.06568371155800734,0.07604741327776732,0.0685591913269552,0.07836709134692854,0.0489674692994575,0.11645119356761091,0.0514709677419356,0.04975713305278173,0.022874798038493127,-0.010768477728830161
2024-07-31,0.011866267550668441,0.03917228224200997,0.058913279842543576,-0.015070999049525025,-0.0003458538105830522,0.09382744109301333,0.12980985964184466,0.08438766786519247,0.10367153112654615,0.03537844778215016,-0.03216229589312225
2024-08-31,0.009620723122369723,0.01141229963348378,-0.019203492566117975,-0.003926026217475509,0.009640273020049328,0.01574605925692074,0.04740876010682715,0.015243476915996812,0.0661450189763122,0.0017486260795087638,0.033742331288343586
2024-09-30,0.013445610971416944,0.022783019428670892,0.03264457757672101,0.031685848376857395,0.03563768355056918,0.03933729518432916,-0.019672663703205084,-0.031307359050004036,0.0027393012197645117,0.024820989633429713,0.04764259808770199
2024-10-31,-0.001441459353331509,-0.062202523357425266,-0.12996166824532318,-0.02836549442127978,-0.024254196231255354,-0.0966938687388762,-0.036678066230312556,-0.12952990272791431,-0.023437365771523888,0.018266982993108583,0.05302911093627061
2024-11-30,0.009134124791557952,-0.0030675036717089377,-0.006215261091997881,0.011272385714715893,0.005174460104117262,-0.021270881543165143,0.06777693772574667,-0.021446008231178038,-0.021787465005244977,-0.024997226323470345,-0.03930065750149414
2024-12-31,0.005421825416399351,-0.020152417419844082,-0.022874761164043078,-0.02296390782163693,-0.020714156304729503,-0.01974416545715918,0.004439551525335483,-0.03237644939772599,0.05269961601064743,-0.02250446412940721,-0.003110903717530089
2025-01-31,0.01003699993867424,-0.005768710244958619,0.0014714898835070933,-0.02502939430045492,-0.012429400156510506,-0.001896138444515194,-0.015576471348338061,-0.014533355050375785,-0.0842998857435745,0.022198740966930197,0.07785926041504143
2025-02-28,0.0035539364501113724,-0.058859811811948104,-0.10359635466773953,-0.02505686951471353,-0.008251311876764311,-0.10588716740207382,-0.12527204645738954,-0.0942095371218632,-0.07580252441857205,-0.020017170089004055,0.029241459177764773
2025-03-31,0.014955954954664286,0.06303588297242446,0.03887582566614323,0.06660812870904165,0.08884252212975419,0.057227406340626175,-0.011580109490518131,0.10000417075052659,0.06682060211471974,-0.010369456586839854,0.04303797468354453
2025-04-30,0.020907183391883466,0.03464594047029368,0.04756403935103659,0.06830815953115366,0.04142189998763701,0.05328532668530195,-0.029582919334221747,0.05970311951998619,0.030041466685905904,0.028959325065262442,0.0664778856526429
2025-05-31,0.012394072332491346,0.017115828751304685,0.04559717415861275,0.012027305823590462,0.014770109770598117,-0.02059248458907592,0.04265406153661355,0.018681431721312647,-0.015175141061295472,0.026906498819274205,0.005057529396889526
2025-06-30,-0.0019455477332062099,0.030962760649193788,0.02344848578385972,0.028036922171778667,0.02547996641414385,-0.007219217480961548,0.04362737545801032,0.03622545748305295,0.027826164009504772,0.030501461813332575,0.006290099383570169
2025-07-31,0.000997784840604865,-0.029341166004691055,-0.009077371290457048,-0.023568926634998322,-0.019301218607920334,0.016912974478854537,-0.09366880616174589,-0.045648867252212844,0.03323018145353385,0.028735918238680602,0.027628453556694632
2025-08-31,-0.009971751194993828,-0.013787757359694952,0.0551660582900213,-0.04121193060642092,-0.04060983228861592,0.00590731588014437,-0.0034091939175561192,-0.0419543164110191,-0.042466201602473275,0.008249334731070146,0.03819951338199523
2025-09-30,0.01044148917560439,0.03685288934103248,0.09048970688097557,0.03360689880748802,0.037543463041258995,0.002336937596463251,0.03970865162551074,0.05037651474779303,0.04047642525127215,0.03909367926867313,0.06972111553784854
